FLYBY_GANYMEDE,2031-07-21T07:14:23Z,Crema name= 1G1;Time= 21-JUL-2031_07:14:23;Altitude above ganymede [km]= 400.00697;Sub-SC lon [deg]= 238.5;Sub-SC lat [deg]= 2.2;Sub-SC phase [deg]= 84.7;Sub-SC loctime [hours]= 17.6;Jup-Moon-Sc angle [deg]= 119.2;Flight direction= -1Y;Moon true anomalie= 109.1;Ground track velocity [km/s]= 7.1;Velocity wrt sub-sc point radial component [km/s]= 0.0;Velocity wrt sub-sc point tangential component [km/s]= 7.1;Energy generated over +-12h around CA [Wh]= 22370.8;Energy generated over +-1h around CA [Wh]= 879.2;Energy for science over +-12h around CA [Wh]= 8303.6;Energy for science over +-1h around CA [Wh]= -252.8;Relative energy amount for science compared to E1 +-12 h= 0.918;Relative energy amount for science compared to E1 +-1 h= 1.314;Optimum solar array orientation during pushbroom [deg]= -86.0;PEP-NIM FOV obstruction for optimum solar array [percent]= 0.0;Energy for science over +-1h around CA [Wh] with zero NIM obstruction [Wh]= -1129.4;Maximum sc2sun direction angle to YZ plane during pushbroom= 9.7;Malargue visibility= YES;Cebreros visibility= NO;Delta-time to closest perijove [h]= 13.60
FLYBY_GANYMEDE,2032-02-13T23:04:50Z,Crema name= 2G2;Time= 13-FEB-2032_23:04:50;Altitude above ganymede [km]= 400.05316;Sub-SC lon [deg]= 233.9;Sub-SC lat [deg]= 25.1;Sub-SC phase [deg]= 74.5;Sub-SC loctime [hours]= 16.8;Jup-Moon-Sc angle [deg]= 120.4;Flight direction= 1Y;Moon true anomalie= 115.9;Ground track velocity [km/s]= 5.5;Velocity wrt sub-sc point radial component [km/s]= -0.0;Velocity wrt sub-sc point tangential component [km/s]= 5.5;Energy generated over +-12h around CA [Wh]= 22974.8;Energy generated over +-1h around CA [Wh]= 909.9;Energy for science over +-12h around CA [Wh]= 8907.6;Energy for science over +-1h around CA [Wh]= -222.0;Relative energy amount for science compared to E1 +-12 h= 0.985;Relative energy amount for science compared to E1 +-1 h= 1.154;Optimum solar array orientation during pushbroom [deg]= -89.0;PEP-NIM FOV obstruction for optimum solar array [percent]= 0.0;Energy for science over +-1h around CA [Wh] with zero NIM obstruction [Wh]= -1130.4;Maximum sc2sun direction angle to YZ plane during pushbroom= 19.2;Malargue visibility= NO;Cebreros visibility= NO;Delta-time to closest perijove [h]= 15.26
FLYBY_GANYMEDE,2032-04-11T04:14:26Z,Crema name= 3G3;Time= 11-APR-2032_04:14:26;Altitude above ganymede [km]= 508.21565;Sub-SC lon [deg]= 245.3;Sub-SC lat [deg]= 31.7;Sub-SC phase [deg]= 80.1;Sub-SC loctime [hours]= 17.2;Jup-Moon-Sc angle [deg]= 109.1;Flight direction= 1Y;Moon true anomalie= 128.1;Ground track velocity [km/s]= 5.4;Velocity wrt sub-sc point radial component [km/s]= 0.0;Velocity wrt sub-sc point tangential component [km/s]= 5.4;Energy generated over +-12h around CA [Wh]= 23126.4;Energy generated over +-1h around CA [Wh]= 900.2;Energy for science over +-12h around CA [Wh]= 9059.3;Energy for science over +-1h around CA [Wh]= -231.7;Relative energy amount for science compared to E1 +-12 h= 1.002;Relative energy amount for science compared to E1 +-1 h= 1.205;Optimum solar array orientation during pushbroom [deg]= -86.0;PEP-NIM FOV obstruction for optimum solar array [percent]= 0.0;Energy for science over +-1h around CA [Wh] with zero NIM obstruction [Wh]= -1128.0;Maximum sc2sun direction angle to YZ plane during pushbroom= 14.8;Malargue visibility= NO;Cebreros visibility= YES;Delta-time to closest perijove [h]= 18.55
FLYBY_GANYMEDE,2032-05-09T18:34:32Z,Crema name= 4G4;Time= 09-MAY-2032_18:34:32;Altitude above ganymede [km]= 5632.9309;Sub-SC lon [deg]= 253.8;Sub-SC lat [deg]= 11.7;Sub-SC phase [deg]= 82.9;Sub-SC loctime [hours]= 17.5;Jup-Moon-Sc angle [deg]= 103.7;Flight direction= 1Y;Moon true anomalie= 127.1;Ground track velocity [km/s]= 1.9;Velocity wrt sub-sc point radial component [km/s]= -0.0;Velocity wrt sub-sc point tangential component [km/s]= 1.9;Energy generated over +-12h around CA [Wh]= 22932.2;Energy generated over +-1h around CA [Wh]= 659.9;Energy for science over +-12h around CA [Wh]= 8865.0;Energy for science over +-1h around CA [Wh]= -472.1;Relative energy amount for science compared to E1 +-12 h= 0.980;Relative energy amount for science compared to E1 +-1 h= 2.454;Optimum solar array orientation during pushbroom [deg]= -87.0;PEP-NIM FOV obstruction for optimum solar array [percent]= 0.0;Energy for science over +-1h around CA [Wh] with zero NIM obstruction [Wh]= -1128.2;Maximum sc2sun direction angle to YZ plane during pushbroom= 27.0;Malargue visibility= NO;Cebreros visibility= NO;Delta-time to closest perijove [h]= 20.16
FLYBY_GANYMEDE,2032-06-02T21:30:34Z,Crema name= 5G5;Time= 02-JUN-2032_21:30:34;Altitude above ganymede [km]= 2365.0086;Sub-SC lon [deg]= 277.6;Sub-SC lat [deg]= -9.6;Sub-SC phase [deg]= 121.2;Sub-SC loctime [hours]= 3.9;Jup-Moon-Sc angle [deg]= 79.8;Flight direction= -1Y;Moon true anomalie= 276.9;Ground track velocity [km/s]= 3.3;Velocity wrt sub-sc point radial component [km/s]= 0.0;Velocity wrt sub-sc point tangential component [km/s]= 3.3;Energy generated over +-12h around CA [Wh]= 23086.3;Energy generated over +-1h around CA [Wh]= 897.7;Energy for science over +-12h around CA [Wh]= 9019.1;Energy for science over +-1h around CA [Wh]= -234.2;Relative energy amount for science compared to E1 +-12 h= 0.997;Relative energy amount for science compared to E1 +-1 h= 1.218;Optimum solar array orientation during pushbroom [deg]= 83.0;PEP-NIM FOV obstruction for optimum solar array [percent]= 0.0;Energy for science over +-1h around CA [Wh] with zero NIM obstruction [Wh]= -1120.4;Maximum sc2sun direction angle to YZ plane during pushbroom= 21.4;Malargue visibility= NO;Cebreros visibility= NO;Delta-time to closest perijove [h]= 19.92
FLYBY_CALLISTO,2032-06-21T00:37:42Z,Crema name= 6C1;Time= 21-JUN-2032_00:37:42;Altitude above callisto [km]= 3559.2345;Sub-SC lon [deg]= 249.4;Sub-SC lat [deg]= 14.0;Sub-SC phase [deg]= 103.8;Sub-SC loctime [hours]= 5.1;Jup-Moon-Sc angle [deg]= 110.1;Flight direction= 1Y;Moon true anomalie= 288.4;Ground track velocity [km/s]= 2.2;Velocity wrt sub-sc point radial component [km/s]= 0.0;Velocity wrt sub-sc point tangential component [km/s]= 2.2;Energy generated over +-12h around CA [Wh]= 22882.3;Energy generated over +-1h around CA [Wh]= 765.0;Energy for science over +-12h around CA [Wh]= 8815.2;Energy for science over +-1h around CA [Wh]= -366.9;Relative energy amount for science compared to E1 +-12 h= 0.975;Relative energy amount for science compared to E1 +-1 h= 1.907;Optimum solar array orientation during pushbroom [deg]= 87.0;PEP-NIM FOV obstruction for optimum solar array [percent]= 0.0;Energy for science over +-1h around CA [Wh] with zero NIM obstruction [Wh]= -1131.4;Maximum sc2sun direction angle to YZ plane during pushbroom= 3.6;Malargue visibility= NO;Cebreros visibility= NO;Delta-time to closest perijove [h]= 62.79
FLYBY_EUROPA,2032-07-02T16:22:25Z,Crema name= 7E1;Time= 02-JUL-2032_16:22:25;Altitude above europa [km]= 399.86195;Sub-SC lon [deg]= 180.2;Sub-SC lat [deg]= 47.0;Sub-SC phase [deg]= 69.0;Sub-SC loctime [hours]= 15.8;Jup-Moon-Sc angle [deg]= 133.0;Flight direction= 1Y;Moon true anomalie= 82.3;Ground track velocity [km/s]= 3.2;Velocity wrt sub-sc point radial component [km/s]= 0.0;Velocity wrt sub-sc point tangential component [km/s]= 3.2;Energy generated over +-12h around CA [Wh]= 23109.6;Energy generated over +-1h around CA [Wh]= 939.6;Energy for science over +-12h around CA [Wh]= 9042.4;Energy for science over +-1h around CA [Wh]= -192.4;Relative energy amount for science compared to E1 +-12 h= 1.000;Relative energy amount for science compared to E1 +-1 h= 1.000;Optimum solar array orientation during pushbroom [deg]= -58.0;PEP-NIM FOV obstruction for optimum solar array [percent]= 64.6;Energy for science over +-1h around CA [Wh] with zero NIM obstruction [Wh]= -659.4;Maximum sc2sun direction angle to YZ plane during pushbroom= 39.7;Malargue visibility= NO;Cebreros visibility= NO;Delta-time to closest perijove [h]= 1.03
FLYBY_EUROPA,2032-07-16T22:17:57Z,Crema name= 8E2;Time= 16-JUL-2032_22:17:57;Altitude above europa [km]= 399.09281;Sub-SC lon [deg]= 173.7;Sub-SC lat [deg]= -32.0;Sub-SC phase [deg]= 59.3;Sub-SC loctime [hours]= 15.6;Jup-Moon-Sc angle [deg]= 147.5;Flight direction= -1Y;Moon true anomalie= 97.0;Ground track velocity [km/s]= 3.2;Velocity wrt sub-sc point radial component [km/s]= -0.0;Velocity wrt sub-sc point tangential component [km/s]= 3.2;Energy generated over +-12h around CA [Wh]= 22794.0;Energy generated over +-1h around CA [Wh]= 862.3;Energy for science over +-12h around CA [Wh]= 8726.8;Energy for science over +-1h around CA [Wh]= -269.7;Relative energy amount for science compared to E1 +-12 h= 0.965;Relative energy amount for science compared to E1 +-1 h= 1.402;Optimum solar array orientation during pushbroom [deg]= -77.0;PEP-NIM FOV obstruction for optimum solar array [percent]= 0.0;Energy for science over +-1h around CA [Wh] with zero NIM obstruction [Wh]= -1067.0;Maximum sc2sun direction angle to YZ plane during pushbroom= 36.2;Malargue visibility= NO;Cebreros visibility= YES;Delta-time to closest perijove [h]= 0.99
FLYBY_CALLISTO,2032-07-29T01:49:28Z,Crema name= 9C2;Time= 29-JUL-2032_01:49:28;Altitude above callisto [km]= 4437.4948;Sub-SC lon [deg]= 111.6;Sub-SC lat [deg]= -6.4;Sub-SC phase [deg]= 143.7;Sub-SC loctime [hours]= 2.4;Jup-Moon-Sc angle [deg]= 110.1;Flight direction= -1Y;Moon true anomalie= 28.3;Ground track velocity [km/s]= 1.9;Velocity wrt sub-sc point radial component [km/s]= 0.0;Velocity wrt sub-sc point tangential component [km/s]= 1.9;Energy generated over +-12h around CA [Wh]= 22824.7;Energy generated over +-1h around CA [Wh]= 923.3;Energy for science over +-12h around CA [Wh]= 8757.5;Energy for science over +-1h around CA [Wh]= -208.7;Relative energy amount for science compared to E1 +-12 h= 0.968;Relative energy amount for science compared to E1 +-1 h= 1.085;Optimum solar array orientation during pushbroom [deg]= 83.0;PEP-NIM FOV obstruction for optimum solar array [percent]= 0.0;Energy for science over +-1h around CA [Wh] with zero NIM obstruction [Wh]= -1118.6;Maximum sc2sun direction angle to YZ plane during pushbroom= 35.8;Malargue visibility= YES;Cebreros visibility= YES;Delta-time to closest perijove [h]= 61.52
FLYBY_CALLISTO,2032-08-14T18:13:55Z,Crema name= 10C3;Time= 14-AUG-2032_18:13:55;Altitude above callisto [km]= 1132.0772;Sub-SC lon [deg]= 105.6;Sub-SC lat [deg]= 0.8;Sub-SC phase [deg]= 151.9;Sub-SC loctime [hours]= 1.9;Jup-Moon-Sc angle [deg]= 104.3;Flight direction= 1Y;Moon true anomalie= 29.7;Ground track velocity [km/s]= 3.8;Velocity wrt sub-sc point radial component [km/s]= 0.0;Velocity wrt sub-sc point tangential component [km/s]= 3.8;Energy generated over +-12h around CA [Wh]= 22466.6;Energy generated over +-1h around CA [Wh]= 637.9;Energy for science over +-12h around CA [Wh]= 8399.4;Energy for science over +-1h around CA [Wh]= -494.1;Relative energy amount for science compared to E1 +-12 h= 0.929;Relative energy amount for science compared to E1 +-1 h= 2.568;Optimum solar array orientation during pushbroom [deg]= 89.0;PEP-NIM FOV obstruction for optimum solar array [percent]= 0.0;Energy for science over +-1h around CA [Wh] with zero NIM obstruction [Wh]= -1121.1;Maximum sc2sun direction angle to YZ plane during pushbroom= 54.5;Malargue visibility= NO;Cebreros visibility= NO;Delta-time to closest perijove [h]= 59.50
